accession,description,number_of_unique_peptides,number_of_peptides,total_PSMs,ctrl_abundance,exp_abundance,mean_abundance,abundance_fc,abundance_log2fc,ctrl_PSMs,exp_PSMs,PSM_fc,PSM_log2fc,PSM_zscore,pval,fdr_bh,xl_id,xl_id_source,xenla_xen_base_gene_names,xenla_gen_bank_description,human_uni_prot_id,human_gene_names_primary,human_gene_names_synonyms,egg_nog_annotation
ENOG411CZMR,ENOG411CZMR,1,1,1,155050.8515625,537569.15625,346310.00390625,3.467050653593536,1.793708914462397,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,148225184,GenBank,NA,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit s (factor B) [Xenopus laevis]",Q99766,DMAC2L,ATP5S ATPW,"ATP synthase, H transporting, mitochondrial Fo complex, subunit s (factor B)"
ENOG411CV7C,ENOG411CV7C,1,1,1,101472.60546875,353133.796875,227303.201171875,3.480089973483068,1.7991246056774097,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"Xelaev18015426m.g, Xelaev18012849m.g",Xenbase_9.1,"nf1.S, nf1.L",NA,P21359,NF1,NA,Neurofibromin 1
ENOG411CZ0M,ENOG411CZ0M,1,1,1,217734.109375,413759.640625,315746.875,1.9002977613966232,0.926225494994506,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"148744522, Xelaev18029753m.g, Xelaev18027656m.g","GenBank, Xenbase_9.1","gfm1.S, gfm1.L","LOC100101315 protein [Xenopus laevis], NA",Q96RP9,GFM1,EFG EFG1 GFM,"G elongation factor, mitochondrial 1"
ENOG411CRXS,ENOG411CRXS,1,1,1,239108.1171875,908053.34375,573580.73046875,3.7976684122268303,1.925113944213086,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"148234743, Xelaev18043872m.g","GenBank, Xenbase_9.1",ctsa.L,"cathepsin A precursor [Xenopus laevis], NA",P10619,CTSA,PPGB,cathepsin A
ENOG411CXKK,ENOG411CXKK,1,1,1,202943.828125,373011.40625,287977.6171875,1.8380032036266192,0.8781392812364188,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"147906320, Xelaev18029279m.g, Xelaev18027192m.g","GenBank, Xenbase_9.1","cdc40.S, cdc40.L","cell division cycle 40 homolog [Xenopus laevis], NA",O60508,CDC40,EHB3 PRP17 PRPF17,cell division cycle 40 homolog (S. cerevisiae)
ENOG411CYPU,ENOG411CYPU,1,1,1,140941.99609375,587772.28125,364357.138671875,4.170313302920963,2.0601557730203544,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,148231275,GenBank,NA,prostamide/prostaglandin F synthase [Xenopus laevis],Q8TBF2,PRXL2B,C1orf93 FAM213B,"family with sequence similarity 213, member B"
ENOG411CX41,ENOG411CX41,1,1,1,298228.390625,569067.84375,433648.1171875,1.9081612000701853,0.9321830543194274,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"147905043, 148224762, Xelaev18021354m.g","GenBank, Xenbase_9.1",faf2.S,"FAS-associated factor 2-B [Xenopus laevis], FAS-associated factor 2-A [Xenopus laevis], NA",Q96CS3,FAF2,ETEA KIAA0887 UBXD8 UBXN3B,Fas associated factor family member 2
ENOG411CU1Y,ENOG411CU1Y,1,1,1,265223.4296875,449280.09375,357251.76171875,1.6939683431413473,0.7604069138556269,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"1346567, 148222840, 148236179, 284413622, 49257630, Xelaev18017688m.g, Xelaev18012248m.g, Xelaev18012243m.g, Xelaev18017687m.g, Xelaev18012249m.g, Xelaev18021032m.g","GenBank, Xenbase_9.1","mapk12.L, Xelaev18012248m.g, Xelaev18012243m.g, mapk11.L, Xelaev18012249m.g, mapk11.S","RecName: Full=Mitogen-activated protein kinase 14; Short=MAP kinase 14; Short=MAPK 14; AltName: Full=Mitogen-activated Mitogen-activated protein kinase 2; Short=MAP kinase 2; Short=MPK2, mitogen-activated protein kinase 11 [Xenopus laevis], mitogen-activated protein kinase 12 [Xenopus laevis], mitogen-activated protein kinase p38 beta [Xenopus laevis], Mapk14a-prov protein [Xenopus laevis], NA","Q15759, Q16539, P53778, O15264","MAPK11, MAPK14, MAPK12, MAPK13","PRKM11 SAPK2 SAPK2B, CSBP CSBP1 CSBP2 CSPB1 MXI2 SAPK2A, ERK6 SAPK3, PRKM13 SAPK4",mitogenactivated protein kinase
ENOG411CSPQ,ENOG411CSPQ,1,1,1,32130.7392578125,32130.7392578125,32130.7392578125,NA,0,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"147904280, Xelaev18046310m.g, Xelaev18043581m.g","GenBank, Xenbase_9.1","arfgap1.S, arfgap1.L","ADP-ribosylation factor GTPase activating protein 1 [Xenopus laevis], NA",Q8N6T3,ARFGAP1,ARF1GAP,ADP-ribosylation factor GTPase activating protein 1
ENOG411CUJS,ENOG411CUJS,1,1,1,331650.546875,343704.984375,337677.765625,1.0363468042298851,0.051506868871306816,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"147903645, 148223313, Xelaev18045275m.g","GenBank, Xenbase_9.1",get4.L,"Golgi to ER traffic protein 4 homolog B [Xenopus laevis], Golgi to ER traffic protein 4 homolog A [Xenopus laevis], NA",Q7L5D6,GET4,C7orf20 CEE TRC35,golgi to ER traffic protein 4 homolog (S. cerevisiae)
ENOG411CPIJ,ENOG411CPIJ,1,1,1,32130.7392578125,181510.4765625,106820.60791015625,5.649122328188145,2.4980267416645487,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"147901883, 284447353, 46250179, 80479435, Xelaev18015150m.g, Xelaev18013798m.g, Xelaev18016245m.g, Xelaev18038656m.g","GenBank, Xenbase_9.1","zmym4.S, zmym2.L, zmym2.S, zmym3.L","zinc finger, MYM-type 2 [Xenopus laevis], zinc finger, MYM-type 4 [Xenopus laevis], LOC414497 protein [Xenopus laevis], NA","Q5VZL5, Q14202, Q9UBW7, O95789","ZMYM4, ZMYM3, ZMYM2, ZMYM6","KIAA0425 ZNF262, DXS6673E KIAA0385 ZNF261, FIM RAMP ZNF198, Buster2 KIAA1353 ZNF258","zinc finger, MYM-type"
ENOG411CVFX,ENOG411CVFX,1,1,1,32130.7392578125,32130.7392578125,32130.7392578125,NA,0,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"148226921, 47124909, Xelaev18022847m.g, Xelaev18024985m.g, Xelaev18032473m.g","GenBank, Xenbase_9.1","kifc3.L, kifc3.S, loc100485082.L","kinesin family member C3 [Xenopus laevis], LOC431838 protein [Xenopus laevis], NA",Q9BVG8,KIFC3,NA,Kinesin family member
ENOG411CYPV,ENOG411CYPV,1,1,1,32130.7392578125,154042.921875,93086.83056640625,4.794253896213885,2.2613063138909464,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"147900430, 148224120, 27882648",GenBank,NA,"RAB18, member RAS oncogene family [Xenopus laevis], uncharacterized protein LOC379558 [Xenopus laevis], RAB18 protein [Xenopus laevis]",Q9NP72,RAB18,NA,"RAB18, member RAS oncogene family"
ENOG411CTCN,ENOG411CTCN,1,1,1,582328.375,2195175.375,1388751.875,3.7696520884801465,1.914431379359747,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,Xelaev18026796m.g,Xenbase_9.1,smyd3.L,NA,Q9H7B4,SMYD3,ZMYND1 ZNFN3A1,SET and MYND domain containing 3
ENOG411CY68,ENOG411CY68,1,1,1,32130.7392578125,392617.9375,212374.33837890625,12.21938699728286,3.6111000070356023,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"67678259, Xelaev18011539m.g","GenBank, Xenbase_9.1",mrpl39.L,"LOC733275 protein [Xenopus laevis], NA",Q9NYK5,MRPL39,C21orf92 MRPL5 RPML5,Mitochondrial ribosomal protein L39
ENOG411CYQZ,ENOG411CYQZ,1,1,1,116278.3515625,260069.0546875,188173.703125,2.2366076848596537,1.1613122207494002,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,Xelaev18038211m.g,Xenbase_9.1,exd3.L,NA,Q8N9H8,EXD3,NA,exonuclease 3'-5' domain containing 3
ENOG411CVHS,ENOG411CVHS,1,1,1,231291.0546875,725686.34375,478488.69921875,3.1375460876793664,1.6496366510883096,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"148226250, Xelaev18013054m.g","GenBank, Xenbase_9.1",pcid2.L,"PCI domain-containing protein 2 [Xenopus laevis], NA",Q5JVF3,PCID2,NA,PCI domain containing 2
ENOG411CPQP,ENOG411CPQP,1,1,1,32130.7392578125,239983.046875,136056.89306640625,7.468955038644148,2.900906413560636,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,Xelaev18002149m.g,Xenbase_9.1,ddx43.L,NA,"Q9NXZ2, Q86TM3","DDX43, DDX53","HAGE, CAGE",DEAD (Asp-Glu-Ala-Asp) box polypeptide
ENOG411CVY2,ENOG411CVY2,1,1,1,32130.7392578125,32130.7392578125,32130.7392578125,NA,0,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,147906160,GenBank,NA,elongator complex protein 3 [Xenopus laevis],Q9H9T3,ELP3,NA,elongator acetyltransferase complex subunit 3
ENOG411CRUS,ENOG411CRUS,1,1,1,32130.7392578125,229953.4765625,131042.10791015625,7.156806281903005,2.839315929784561,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"147904684, 148233189, Xelaev18043894m.g","GenBank, Xenbase_9.1",elmo1.L,"engulfment and cell motility 2 [Xenopus laevis], engulfment and cell motility 1 [Xenopus laevis], NA","Q96JJ3, Q92556","ELMO2, ELMO1","CED12A KIAA1834, KIAA0281",Engulfment and cell motility
ENOG411CRG4,ENOG411CRG4,1,1,1,32130.7392578125,32130.7392578125,32130.7392578125,NA,0,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,Xelaev18047958m.g,Xenbase_9.1,ppil3.S,NA,Q9H2H8,PPIL3,NA,PPIases accelerate the folding of proteins (By similarity)
ENOG411CXXR,ENOG411CXXR,1,1,1,345039.234375,467646.21875,406342.7265625,1.3553421528919425,0.43865710247826434,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"147902750, 148231305",GenBank,NA,WD repeat domain 5 [Xenopus laevis],"P61964, Q86VZ2","WDR5, WDR5B","BIG3, NA",WD repeat domain
ENOG411DETJ,ENOG411DETJ,1,1,1,32130.7392578125,32130.7392578125,32130.7392578125,NA,0,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"Xelaev18009262m.g, Xelaev18005531m.g",Xenbase_9.1,"otud4.S, otud4.L",NA,NA,NA,NA,OTU domain containing 4
ENOG411CV4Z,ENOG411CV4Z,1,1,1,1402379.375,3882895.75,2642637.5625,2.768791255219366,1.4692562901035822,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"148225955, Xelaev18021218m.g, Xelaev18017487m.g","GenBank, Xenbase_9.1","vezt.S, vezt.L","vezatin [Xenopus laevis], NA",Q9HBM0,VEZT,NA,"Vezatin, adherens junctions transmembrane protein"
ENOG411CU8F,ENOG411CU8F,1,1,1,203421.6171875,552384.171875,377902.89453125,2.7154644600325364,1.441198981409658,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"1063411, 148229280, 148230100, 148231193, 27882172, Xelaev18039461m.g","GenBank, Xenbase_9.1",loc549012.L,"unnamed protein product [Xenopus laevis], p24 delta1 putative cargo receptor precursor [Xenopus laevis], uncharacterized protein LOC379451 precursor [Xenopus laevis], transmembrane emp24-like trafficking protein 10 precursor [Xenopus laevis], LOC779015 protein [Xenopus laevis], NA",P49755,TMED10,TMP21,transmembrane emp24-like trafficking protein 10 (yeast)
ENOG411CVKN,ENOG411CVKN,1,1,1,32130.7392578125,32130.7392578125,32130.7392578125,NA,0,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"147902942, 147903841, 148226200, 148229451, 148231542, 257051038, Xelaev18034564m.g, Xelaev18036856m.g, Xelaev18018686m.g, Xelaev18005101m.g, Xelaev18020220m.g, Xelaev18021408m.g, Xelaev18008920m.g, Xelaev18017257m.g","GenBank, Xenbase_9.1","dpysl4.L, dpysl4.S, dpysl2.L, crmp1.L, dpysl2.S, dpysl3.S, crmp1.S, dpysl3.L","collapsin response mediator protein 1 [Xenopus laevis], dihydropyrimidinase-related protein 3-A [Xenopus laevis], dihydropyrimidinase-like 2 [Xenopus laevis], dihydropyrimidinase-like 4 [Xenopus laevis], dihydropyrimidinase-related protein 3-B [Xenopus laevis], RecName: Full=Dihydropyrimidinase-related protein 3-A; Short=DRP-3-A; AltName: Full=Neural-specific protein 1, NA","Q16555, Q14194, Q14195, O14531","DPYSL2, CRMP1, DPYSL3, DPYSL4","CRMP2 ULIP2, DPYSL1 ULIP3, CRMP4 DRP3 ULIP ULIP1, CRMP3 ULIP4",Dihydropyrimidinase-like
ENOG411CVUY,ENOG411CVUY,1,1,1,7431970.5,14916816,11174393.25,2.0071145330837896,1.0051229443524612,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,Xelaev18029162m.g,Xenbase_9.1,loc100493055.S,NA,Q9HC77,CENPJ,CPAP LAP LIP1,Centromere protein J
ENOG411CXP7,ENOG411CXP7,1,1,1,32130.7392578125,364877.875,198504.30712890625,11.35603734704862,3.5053875937182783,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"147904362, Xelaev18046677m.g","GenBank, Xenbase_9.1",fdxr.S,"ferredoxin reductase precursor [Xenopus laevis], NA",P22570,FDXR,ADXR,"NADPH adrenodoxin oxidoreductase, mitochondrial"
ENOG411D47D,ENOG411D47D,1,1,1,32130.7392578125,209444.7734375,120787.75634765625,6.518517104662449,2.7045438035555858,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"147904722, Xelaev18017652m.g","GenBank, Xenbase_9.1",naa38-like.L,"N(alpha)-acetyltransferase 38, NatC auxiliary subunit [Xenopus laevis], NA",O95777,LSM8,NA,"N(alpha)-acetyltransferase 38, NatC auxiliary subunit"
ENOG411D12F,ENOG411D12F,1,1,1,1083670.25,2119742.8125,1601706.53125,1.956077333026352,0.9679634080039401,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"116487825, 13603484, 229621705, 66911602, 66911607, Xelaev18006108m.g","GenBank, Xenbase_9.1",chaf1a.L,"LOC733264 protein [Xenopus laevis], chromatin assembly factor 1 p150 subunit [Xenopus laevis], RecName: Full=Chromatin assembly factor 1 subunit A-B; Short=CAF-1 subunit A; AltName: Full=Chromatin assembly factor I p150 subunit B; Short=CAF-I 150 kDa subunit B; Short=CAF-I p150-B; Short=xp150, Unknown (protein for MGC:115625) [Xenopus laevis], NA",Q13111,CHAF1A,CAF CAF1P150,"Chromatin assembly factor 1, subunit A (P150)"
ENOG411CX62,ENOG411CX62,1,1,1,32130.7392578125,32130.7392578125,32130.7392578125,NA,0,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,Xelaev18011943m.g,Xenbase_9.1,None,NA,Q9H790,EXO5,C1orf176 DEM1,exonuclease 5
ENOG411CZ8B,ENOG411CZ8B,1,1,1,32130.7392578125,32130.7392578125,32130.7392578125,NA,0,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"124481711, 169642723, Xelaev18037657m.g, Xelaev18037653m.g, Xelaev18037656m.g, Xelaev18035874m.g, Xelaev18037655m.g, Xelaev18037654m.g","GenBank, Xenbase_9.1","6330408a02rik-like.2.S, Xelaev18037653m.g, 6330408a02rik-like.1.S, Xelaev18035874m.g, Xetrov90018982m.S, Xetrov90018981m.S","LOC100037150 protein [Xenopus laevis], NA",Q86XI8,ZSWIM9,C19orf68,chromosome 19 open reading frame 68
ENOG411DGJ3,ENOG411DGJ3,1,1,1,32130.7392578125,715741.71875,373936.22900390625,22.27591817937925,4.477412993549784,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"148225534, Xelaev18014933m.g","GenBank, Xenbase_9.1",dhrs11.S,"dehydrogenase/reductase (SDR family) member 11 [Xenopus laevis], NA",Q6UWP2,DHRS11,SDR24C1,Dehydrogenase reductase (SDR family) member 11
ENOG411CSIN,ENOG411CSIN,1,1,1,32130.7392578125,32130.7392578125,32130.7392578125,NA,0,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"148921633, Xelaev18028632m.g","GenBank, Xenbase_9.1",acbd3.S,"Acbd3 protein [Xenopus laevis], NA",Q9H3P7,ACBD3,GCP60 GOCAP1 GOLPH1,acyl-CoA binding domain containing 3
ENOG411CTVR,ENOG411CTVR,1,1,1,51449.205078125,251908.234375,151678.7197265625,4.896251244163644,2.291677589772599,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"148232760, 32328352, Xelaev18019997m.g","GenBank, Xenbase_9.1",tcf7.S,"T cell-specific transcription factor 1, isoform C [Xenopus laevis], NA",P36402,TCF7,TCF1,"transcription factor 7 (T-cell specific, HMG-box)"
ENOG411CR1B,ENOG411CR1B,1,1,1,32130.7392578125,32130.7392578125,32130.7392578125,NA,0,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"148222779, 148229459, Xelaev18030190m.g","GenBank, Xenbase_9.1",ctsb.S,"uncharacterized protein LOC380102 precursor [Xenopus laevis], cathepsin B [Xenopus laevis], NA",P07858,CTSB,CPSB,cathepsin b
ENOG411DFY7,ENOG411DFY7,1,1,1,2192880.0625,10349256.5,6271068.28125,4.719481323662224,2.238628314481632,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"Xelaev18041087m.g, Xelaev18039873m.g",Xenbase_9.1,"elmsan1.S, elmsan1.L",NA,NA,NA,NA,ELM2 and Myb SANT-like domain containing 1
ENOG411CW74,ENOG411CW74,1,1,1,83275.34765625,160069.8671875,121672.607421875,1.9221759103095908,0.9427403721773306,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"148227482, 148232383, Xelaev18010148m.g","GenBank, Xenbase_9.1",gkap1.S,"G kinase-anchoring protein 1-A [Xenopus laevis], G kinase-anchoring protein 1-B [Xenopus laevis], NA",Q5VSY0,GKAP1,GKAP42,G kinase anchoring protein 1
ENOG411CR4P,ENOG411CR4P,1,1,1,32130.7392578125,431741.328125,231936.03369140625,13.43701819808031,3.7481411207930457,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"148223197, 148225290, 48735024, Xelaev18022262m.g","GenBank, Xenbase_9.1",ubxn1.L,"UBX domain-containing protein 1-A [Xenopus laevis], UBX domain-containing protein 1-B [Xenopus laevis], MGC78955 protein [Xenopus laevis], NA",Q04323,UBXN1,SAKS1,UBX domain protein 1
ENOG411D2BH,ENOG411D2BH,1,1,1,320432.984375,402437.53125,361435.2578125,1.255917932527916,0.32874219495943136,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"148234775, 62740107, Xelaev18047314m.g","GenBank, Xenbase_9.1",mras.S,"muscle RAS oncogene homolog [Xenopus laevis], Unknown (protein for MGC:115056) [Xenopus laevis], NA",NA,NA,NA,"RAB5B, member RAS oncogene family"
ENOG411CW9C,ENOG411CW9C,1,1,1,21329957,66173610,43751783.5,3.102378968696468,1.633374928432229,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"148230200, Xelaev18002743m.g, Xelaev18031655m.g","GenBank, Xenbase_9.1","hivep1.S, hivep1.L","human immunodeficiency virus type I enhancer binding protein 1 [Xenopus laevis], NA",P15822,HIVEP1,ZNF40,human immunodeficiency virus type I enhancer binding protein 1
ENOG411CQ38,ENOG411CQ38,1,1,1,1134719.125,3102160.125,2118439.625,2.7338572662199554,1.4509379222811762,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"147898717, 308154347, Xelaev18000628m.g, Xelaev18034983m.g","GenBank, Xenbase_9.1","fam213a.S, fam213a.L","chromosome 10 open reading frame 58 [Xenopus laevis], RecName: Full=UPF0765 protein C10orf58 homolog; Flags: Precursor, NA",Q9BRX8,PRXL2A,C10orf58 FAM213A PAMM,"family with sequence similarity 213, member A"
ENOG411CTE6,ENOG411CTE6,1,1,1,743446.015625,2539508.375,1641477.1953125,3.41586116762639,1.7722493400499837,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"283806581, 292630705, 37747653, 47937724, Xelaev18022858m.g","GenBank, Xenbase_9.1",ciapin1.L,"anamorsin [Xenopus laevis], RecName: Full=Anamorsin; AltName: Full=Cytokine-induced apoptosis inhibitor 1; AltName: Full=Fe-S cluster assembly protein DRE2 homolog, LOC398841 protein [Xenopus laevis], NA",Q6FI81,CIAPIN1,NA,May be required for the maturation of extramitochondrial Fe S proteins. Has anti-apoptotic effects in the cell. Involved in negative control of cell death upon cytokine withdrawal. Promotes development of hematopoietic cells (By similarity)
ENOG411CV70,ENOG411CV70,1,1,1,371668.265625,1181719.75,776694.0078125,3.179501343793266,1.668800518576374,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"147901454, Xelaev18040934m.g","GenBank, Xenbase_9.1",gba.L,"MGC84284 protein [Xenopus laevis], NA",P04062,GBA,GC GLUC,"Glucosidase, beta, acid"
ENOG411CQS0,ENOG411CQS0,1,1,1,558470.546875,778375.3125,668422.9296875,1.3937625123751072,0.47898475675347235,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"148225108, 148230040, Xelaev18022288m.g, Xelaev18024189m.g","GenBank, Xenbase_9.1","mrpl11.L, mrpl11.S","mitochondrial ribosomal protein L11 [Xenopus laevis], uncharacterized protein LOC432190 [Xenopus laevis], NA",Q9Y3B7,MRPL11,NA,Mitochondrial ribosomal protein L11
ENOG411CWFH,ENOG411CWFH,1,1,1,307128.234375,747607.1875,527367.7109375,2.434185801970848,1.2834392935041052,0,1,1.3584031179227893,0.44191167540419546,0.9074626683455742,0.18208109120861157,0.5654611347730764,"148921623, Xelaev18008361m.g, Xelaev18011017m.g","GenBank, Xenbase_9.1","nadk2.L, nadk2.S","LOC100101328 protein [Xenopus laevis], NA",Q4G0N4,NADK2,C5orf33 MNADK NADKD1,NAD kinase domain containing 1
