accession,ctrl_PSMs_b1,ctrl_PSMs_b2,exp_PSMs_b1,exp_PSMs_b2,PSM_zscore_b1,PSM_zscore_b2,PSM_log2fc_b1,PSM_log2fc_b2,mean_ctrl_PSMs,mean_exp_PSMs,joint_zscore,pval,fdr_bh,description,xl_id,xl_id_source,xenla_xen_base_gene_names,xenla_gen_bank_description,human_uni_prot_id,human_gene_names_primary,human_gene_names_synonyms,egg_nog_annotation,conf_90,conf_95,conf_99
ENOG411CPI9,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CPI9,"116063424, 147904657, Xelaev18024969m.g","GenBank, Xenbase_9.1",uqcrfs1.S,"MGC154858 protein [Xenopus laevis], ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1 [Xenopus laevis], NA","P47985, P0C7P4","UQCRFS1, UQCRFS1P1",UQCRFSL1,"Component of the ubiquinol-cytochrome c reductase complex (complex III or cytochrome b-c1 complex), which is a respiratory chain that generates an electrochemical potential coupled to ATP synthesis",FALSE,FALSE,FALSE
ENOG411CS99,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CS99,"169642040, Xelaev18041210m.g","GenBank, Xenbase_9.1",tmx1.S,"LOC100158326 protein [Xenopus laevis], NA",Q9H3N1,TMX1,TMX TXNDC TXNDC1,thioredoxin-related transmembrane protein 1,FALSE,FALSE,FALSE
ENOG411CRC7,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CRC7,"148229801, 148234540, 27696411, Xelaev18042319m.g, Xelaev18039007m.g","GenBank, Xenbase_9.1","hprt1.S, hprt1.L","hypoxanthine phosphoribosyltransferase 1 [Xenopus laevis], phosphoribosyltransferase domain-containing protein 1 [Xenopus laevis], Hprt protein [Xenopus laevis], NA","Q9NRG1, P00492","PRTFDC1, HPRT1","HHGP, HPRT",Phosphoribosyl transferase domain containing 1,FALSE,FALSE,FALSE
ENOG411CZQT,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CZQT,"148230192, Xelaev18044154m.g","GenBank, Xenbase_9.1",loc100498212.L,"manganese-dependent ADP-ribose/CDP-alcohol diphosphatase [Xenopus laevis], NA",Q3LIE5,ADPRM,C17orf48,"ADP-ribose CDP-alcohol diphosphatase, manganese-dependent",FALSE,FALSE,FALSE
ENOG411D0G3,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411D0G3,"148237663, Xelaev18014034m.g","GenBank, Xenbase_9.1",tmem126a.L,"transmembrane protein 126A [Xenopus laevis], NA",Q9H061,TMEM126A,NA,transmembrane protein 126A,FALSE,FALSE,FALSE
ENOG411CPHG,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CPHG,148228315,GenBank,NA,"galactosidase, alpha precursor [Xenopus laevis]",P06280,GLA,NA,"Galactosidase, alpha",FALSE,FALSE,FALSE
ENOG411CV1C,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CV1C,"147902093, 148237123, Xelaev18025543m.g, Xelaev18023525m.g","GenBank, Xenbase_9.1","poldip3.S, poldip3.L","uncharacterized protein LOC734419 [Xenopus laevis], polymerase (DNA-directed), delta interacting protein 3 [Xenopus laevis], NA",Q9BY77,POLDIP3,KIAA1649 PDIP46,"Polymerase (DNA-directed), delta interacting protein 3",FALSE,FALSE,FALSE
ENOG411CVUJ,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CVUJ,"169642130, Xelaev18023675m.g, Xelaev18025639m.g","GenBank, Xenbase_9.1","tnrc6b.L, tnrc6b.S","LOC100158318 protein [Xenopus laevis], NA",Q9UPQ9,TNRC6B,KIAA1093,Trinucleotide repeat containing 6B,FALSE,FALSE,FALSE
ENOG411CP7B,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CP7B,Xelaev18022454m.g,Xenbase_9.1,heatr3.L,NA,Q7Z4Q2,HEATR3,NA,HEAT repeat containing 3,FALSE,FALSE,FALSE
ENOG411CQS5,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CQS5,"147901875, 147906360, Xelaev18017368m.g, Xelaev18021311m.g","GenBank, Xenbase_9.1","arl1.L, arl1.S","ADP-ribosylation factor-like 1 [Xenopus laevis], MGC84155 protein [Xenopus laevis], NA",P40616,ARL1,NA,ADP-ribosylation factor-like 1,FALSE,FALSE,FALSE
ENOG411D3MW,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411D3MW,"147899868, 147906998, Xelaev18010508m.g","GenBank, Xenbase_9.1",ddt.S,"D-dopachrome decarboxylase-A [Xenopus laevis], D-dopachrome decarboxylase-B [Xenopus laevis], NA","P30046, A6NHG4","DDT, DDTL",NA,d-dopachrome,FALSE,FALSE,FALSE
ENOG411DCBS,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411DCBS,"123900542, 148224528, 148231686, 52221193, 62825980, Xelaev18045417m.g, Xelaev18045130m.g","GenBank, Xenbase_9.1","nubp2.L, nubp1.L","RecName: Full=Cytosolic Fe-S cluster assembly factor nubp1-A; AltName: Full=Nucleotide-binding protein 1-A; Short=NBP 1-A, cytosolic Fe-S cluster assembly factor nubp2 [Xenopus laevis], cytosolic Fe-S cluster assembly factor nubp1-B [Xenopus laevis], LOC494723 protein [Xenopus laevis], NA","P53384, Q9Y5Y2","NUBP1, NUBP2","NBP NBP1, NA",nucleotide- binding protein,FALSE,FALSE,FALSE
ENOG411CWTJ,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CWTJ,"147903439, 148225793, Xelaev18040791m.g, Xelaev18042906m.g","GenBank, Xenbase_9.1","pex11b.L, pex11b.S","peroxisomal biogenesis factor 11 beta [Xenopus laevis], peroxisomal biogenesis factor 11B [Xenopus laevis], NA",O96011,PEX11B,NA,peroxisomal biogenesis factor 11 beta,FALSE,FALSE,FALSE
ENOG411CVVE,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CVVE,"148224628, Xelaev18007813m.g","GenBank, Xenbase_9.1",mrpl17.L,"mitochondrial ribosomal protein L17 [Xenopus laevis], NA",Q9NRX2,MRPL17,LIP2,mitochondrial ribosomal protein L17,FALSE,FALSE,FALSE
ENOG411CZ9K,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CZ9K,Xelaev18040020m.g,Xenbase_9.1,nubpl.L,NA,Q8TB37,NUBPL,C14orf127,nucleotide binding protein-like,FALSE,FALSE,FALSE
ENOG411CXF0,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CXF0,"148229878, 68534867, Xelaev18045974m.g","GenBank, Xenbase_9.1",pnpo.S,"pyridoxamine 5'-phosphate oxidase [Xenopus laevis], MGC84800 protein [Xenopus laevis], NA",Q9NVS9,PNPO,NA,Pyridoxamine 5'-phosphate oxidase,FALSE,FALSE,FALSE
ENOG411CXA7,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CXA7,Xelaev18021896m.g,Xenbase_9.1,nadsyn1.L,NA,Q6IA69,NADSYN1,NA,NAD synthetase 1,FALSE,FALSE,FALSE
ENOG411CVFC,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CVFC,"126631424, 147904248, 148237681, 52139116, Xelaev18026070m.g, Xelaev18041228m.g","GenBank, Xenbase_9.1","fermt1.L, fermt2.S","LOC100049120 protein [Xenopus laevis], fermitin family member 2 [Xenopus laevis], fermitin family member 1 [Xenopus laevis], LOC494682 protein [Xenopus laevis], NA","Q96AC1, Q9BQL6","FERMT2, FERMT1","KIND2 MIG2 PLEKHC1, C20orf42 KIND1 URP1",fermitin family member,FALSE,FALSE,FALSE
ENOG411CWI0,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CWI0,"148233520, Xelaev18032234m.g","GenBank, Xenbase_9.1",cpq.L,"plasma glutamate carboxypeptidase precursor [Xenopus laevis], NA",Q9Y646,CPQ,LCH1 PGCP,Carboxypeptidase Q,FALSE,FALSE,FALSE
ENOG411CR0I,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CR0I,"147901896, Xelaev18019894m.g","GenBank, Xenbase_9.1",pwp1.S,"PWP1 homolog [Xenopus laevis], NA",Q13610,PWP1,NA,PWP1 homolog (S. cerevisiae),FALSE,FALSE,FALSE
ENOG411CPIR,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CPIR,"116487670, 120537896, 147907174, Xelaev18018816m.g, Xelaev18036675m.g, Xelaev18034295m.g","GenBank, Xenbase_9.1","ddhd2.L, sec23ip.S, sec23ip.L","LOC779092 protein [Xenopus laevis], LOC100036906 protein [Xenopus laevis], MGC84165 protein [Xenopus laevis], NA","Q9Y6Y8, O94830","SEC23IP, DDHD2",KIAA0725 SAMWD1,DDHD domain containing 2,FALSE,FALSE,FALSE
ENOG411D36H,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411D36H,Xelaev18045399m.g,Xenbase_9.1,c8orf33.L,NA,Q9H7E9,C8orf33,NA,Chromosome 8 open reading frame 33,FALSE,FALSE,FALSE
ENOG411CSPT,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CSPT,"50417414, Xelaev18017723m.g, Xelaev18012300m.g","GenBank, Xenbase_9.1","kif21a.L, kif21b.L","Kif21a protein [Xenopus laevis], NA","O75037, Q7Z4S6","KIF21B, KIF21A","KIAA0449, KIAA1708 KIF2",Kinesin family member,FALSE,FALSE,FALSE
ENOG411CXYZ,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CXYZ,"148238020, Xelaev18022799m.g, Xelaev18010329m.g, Xelaev18007383m.g, Xelaev18025016m.g","GenBank, Xenbase_9.1","plekhg4.L, arhgef40.S, arhgef40.L, plekhg4.S","pleckstrin homology domain containing, family G (with RhoGef domain) member 4 [Xenopus laevis], NA","Q96PX9, Q58EX7","PLEKHG4B, PLEKHG4","KIAA1909, PRTPHN1","pleckstrin homology domain containing, family G (with RhoGef domain) member",FALSE,FALSE,FALSE
ENOG411CUW0,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CUW0,"148223800, Xelaev18047762m.g","GenBank, Xenbase_9.1",tekt4.S,"tektin-4 [Xenopus laevis], NA","Q8WW24, Q8WZ33","TEKT4, MAFIP",MIP,tektin 4,FALSE,FALSE,FALSE
ENOG411CQNH,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CQNH,"Xelaev18029987m.g, Xelaev18027945m.g",Xenbase_9.1,"amotl2.S, amotl2.L",NA,Q9Y2J4,AMOTL2,KIAA0989,Angiomotin like 2,FALSE,FALSE,FALSE
ENOG411CW8G,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CW8G,"Xelaev18040642m.g, Xelaev18042802m.g",Xenbase_9.1,"ncstn.L, ncstn.S",NA,Q92542,NCSTN,KIAA0253,nicastrin,FALSE,FALSE,FALSE
ENOG411CR65,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CR65,"148228474, 148233842, Xelaev18037567m.g","GenBank, Xenbase_9.1",Xelaev18037567m.g,"uncharacterized protein LOC432173 precursor [Xenopus laevis], reticulocalbin 2 precursor [Xenopus laevis], NA",Q14257,RCN2,ERC55,"Reticulocalbin 2, EF-hand calcium binding domain",FALSE,FALSE,FALSE
ENOG411CR28,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CR28,"Xelaev18031770m.g, Xelaev18031775m.g, Xelaev18033540m.g",Xenbase_9.1,"znf407-like.L, Xetrov90027133m.L, Xetrov90027133m.S",NA,Q9C0G0,ZNF407,KIAA1703,zinc finger protein 407,FALSE,FALSE,FALSE
ENOG411CQ4Z,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CQ4Z,"161611760, Xelaev18015205m.g, Xelaev18012531m.g","GenBank, Xenbase_9.1","mrps15.S, mrps15.L","LOC100127328 protein [Xenopus laevis], NA",P82914,MRPS15,RPMS15,mitochondrial ribosomal protein S15,FALSE,FALSE,FALSE
ENOG411CXKP,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CXKP,"148236669, 308818157, Xelaev18007630m.g, Xelaev18010510m.g","GenBank, Xenbase_9.1","smarcb1.L, smarcb1.S","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1 [Xenopus laevis], hypothetical protein LOC100505439 [Xenopus laevis], NA",Q12824,SMARCB1,BAF47 INI1 SNF5L1,"SWI SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1",FALSE,FALSE,FALSE
ENOG411CWAA,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CWAA,Xelaev18031988m.g,Xenbase_9.1,spidr.L,NA,Q14159,SPIDR,KIAA0146,kiaa0146,FALSE,FALSE,FALSE
ENOG411CXJ6,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CXJ6,"148233350, Xelaev18039071m.g, Xelaev18042370m.g","GenBank, Xenbase_9.1","ppp1r13l.L, ppp1r13l.S","protein phosphatase 1, regulatory subunit 13 like [Xenopus laevis], NA",Q8WUF5,PPP1R13L,IASPP NKIP1 PPP1R13BL RAI,"protein phosphatase 1, regulatory subunit 13 like",FALSE,FALSE,FALSE
ENOG411CPSV,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CPSV,"156914947, Xelaev18033245m.g","GenBank, Xenbase_9.1",mrpl32.S,"LOC100126616 protein [Xenopus laevis], NA",Q9BYC8,MRPL32,NA,Mitochondrial ribosomal protein L32,FALSE,FALSE,FALSE
ENOG411D24E,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411D24E,"165971489, 169642012, Xelaev18030485m.g, Xelaev18032703m.g, Xelaev18030487m.g, Xelaev18030489m.g, Xelaev18030484m.g, Xelaev18003132m.g, Xelaev18030480m.g, Xelaev18030481m.g, Xelaev18030479m.g, Xelaev18032704m.g, Xelaev18032617m.g","GenBank, Xenbase_9.1","loc100137715.L, loc100137715.S, loc100487810.L, Xelaev18030489m.g, Xelaev18030484m.g, loc100496812.1.L, Xelaev18030480m.g, Xelaev18030481m.g, loc100485553.L, loc100487810.S, loc100491922-like.S","LOC100137715 protein [Xenopus laevis], LOC100158311 protein [Xenopus laevis], NA",NA,NA,NA,Septin,FALSE,FALSE,FALSE
ENOG411CUYP,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CUYP,"146327503, Xelaev18009118m.g, Xelaev18005351m.g","GenBank, Xenbase_9.1","ankrd37.S, ankrd37.L","LOC100049758 protein [Xenopus laevis], NA",Q7Z713,ANKRD37,LPR2BP,ankyrin repeat domain 37,FALSE,FALSE,FALSE
ENOG411CSQ1,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CSQ1,148228937,GenBank,NA,HEAT repeat-containing protein 6 [Xenopus laevis],Q6AI08,HEATR6,ABC1,HEAT repeat containing 6,FALSE,FALSE,FALSE
ENOG411CW1W,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CW1W,"147903855, 147907072, Xelaev18010767m.g, Xelaev18007995m.g","GenBank, Xenbase_9.1","pggt1b.S, pggt1b.L","uncharacterized protein LOC414563 [Xenopus laevis], protein geranylgeranyltransferase type I, beta subunit [Xenopus laevis], NA",P53609,PGGT1B,NA,"Protein geranylgeranyltransferase type I, beta subunit",FALSE,FALSE,FALSE
ENOG411DEFJ,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411DEFJ,"147901442, Xelaev18023614m.g","GenBank, Xenbase_9.1",uck2.L,"uridine-cytidine kinase 2 [Xenopus laevis], NA",Q9BZX2,UCK2,UMPK,uridine-cytidine kinase 2,FALSE,FALSE,FALSE
Xelaev18037235m.g,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,Xelaev18037235m.g,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
ENOG411CRGY,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CRGY,"Xelaev18017358m.g, Xelaev18021323m.g",Xenbase_9.1,"scyl2.L, scyl2.S",NA,Q6P3W7,SCYL2,CVAK104 KIAA1360,SCY1-like 2 (S. cerevisiae),FALSE,FALSE,FALSE
ENOG411CSY0,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CSY0,"148229669, Xelaev18020411m.g","GenBank, Xenbase_9.1",glce.S,"glucuronic acid epimerase [Xenopus laevis], NA",O94923,GLCE,KIAA0836,Glucuronic acid epimerase,FALSE,FALSE,FALSE
ENOG411D47M,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411D47M,"Xelaev18042737m.g, Xelaev18040381m.g",Xenbase_9.1,"mrps21.S, mrps21.L",NA,P82921,MRPS21,RPMS21,mitochondrial ribosomal protein S21,FALSE,FALSE,FALSE
ENOG411CVC5,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CVC5,"Xelaev18028605m.g, Xelaev18026321m.g, Xelaev18039707m.g, Xelaev18026322m.g",Xenbase_9.1,"loc100486157.S, loc100486157.L, ankrd9.L, loc100486013.L",NA,Q96BM1,ANKRD9,NA,ankyrin repeat domain 9,FALSE,FALSE,FALSE
ENOG411CQX0,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CQX0,Xelaev18044821m.g,Xenbase_9.1,usp40.L,NA,Q9NVE5,USP40,NA,ubiquitin specific peptidase 40,FALSE,FALSE,FALSE
ENOG411CYRH,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CYRH,"114108112, 153791701, 6503027, 68534361, 83406062, Xelaev18032206m.g, Xelaev18033879m.g","GenBank, Xenbase_9.1","fbxo43-like.L, fbxo43-like.S","LOC733440 protein [Xenopus laevis], F-box only protein 43 [Xenopus laevis], F-box protein 26 [Xenopus laevis], LOC734161 protein [Xenopus laevis], NA",Q4G163,FBXO43,EMI2,F-box protein 43,FALSE,FALSE,FALSE
ENOG411CQMJ,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CQMJ,Xelaev18019682m.g,Xenbase_9.1,aldh3b1-like.2.L,NA,"P43353, P48448","ALDH3B1, ALDH3B2","ALDH7, ALDH8",Aldehyde dehydrogenase 3 family member,FALSE,FALSE,FALSE
ENOG411CPKR,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CPKR,"147905616, 148234160, Xelaev18024520m.g","GenBank, Xenbase_9.1",cd82.S,"uncharacterized protein LOC432226 [Xenopus laevis], CD82 molecule [Xenopus laevis], NA",P27701,CD82,KAI1 SAR2 ST6 TSPAN27,Cd82 molecule,FALSE,FALSE,FALSE
ENOG411D125,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411D125,"Xelaev18022852m.g, Xelaev18024983m.g",Xenbase_9.1,"adgrg1.L, adgrg1.S",NA,Q9Y653,ADGRG1,GPR56 TM7LN4 TM7XN1,G protein-coupled receptor 56,FALSE,FALSE,FALSE
ENOG411D2MK,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411D2MK,"Xelaev18045261m.g, Xelaev18047570m.g",Xenbase_9.1,"c7orf50.L, c7orf50.S",NA,Q9BRJ6,C7orf50,NA,Chromosome 7 open reading frame 50,FALSE,FALSE,FALSE
ENOG411CP5M,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CP5M,"146327086, 77748167, Xelaev18025870m.g","GenBank, Xenbase_9.1",mrps25.S,"LOC100049746 protein [Xenopus laevis], LOC733400 protein [Xenopus laevis], NA",P82663,MRPS25,RPMS25,Mitochondrial ribosomal protein S25,FALSE,FALSE,FALSE
ENOG411DCAX,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411DCAX,"1352104, 147903901, 148224207, 1580935, 32484257, 56970672, Xelaev18000835m.g, Xelaev18019129m.g, Xelaev18000834m.g, Xelaev18019130m.g, Xelaev18019128m.g, Xelaev18000836m.g","GenBank, Xenbase_9.1","loc100492293.S, c3.L, loc101730883.S, loc100492966.L, Xetrov90009873m.L, c3.S","RecName: Full=Complement C3, complement C3 [Xenopus laevis], uncharacterized protein LOC495206 [Xenopus laevis], complement C3, C3 protein [Xenopus laevis], NA",NA,NA,NA,complement C3-like,FALSE,FALSE,FALSE
Xelaev18000025m.g,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,Xelaev18000025m.g,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
ENOG411CZRU,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CZRU,"146326970, Xelaev18036148m.g","GenBank, Xenbase_9.1",hsd17b14.L,"Unknown (protein for MGC:160927) [Xenopus laevis], NA",Q9BPX1,HSD17B14,DHRS10 SDR3 SDR47C1,Hydroxysteroid (17-beta) dehydrogenase 14,FALSE,FALSE,FALSE
ENOG411CT4N,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CT4N,"147900612, Xelaev18046697m.g","GenBank, Xenbase_9.1",mrps7.S,"28S ribosomal protein S7, mitochondrial precursor [Xenopus laevis], NA",Q9Y2R9,MRPS7,NA,Mitochondrial ribosomal protein S7,FALSE,FALSE,FALSE
ENOG411CQWB,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CQWB,"148233840, 62027452",GenBank,NA,"uncharacterized protein LOC495127 [Xenopus laevis], LOC495127 protein [Xenopus laevis]",Q92530,PSMF1,NA,"Proteasome (Prosome, macropain) inhibitor subunit 1 (PI31)",FALSE,FALSE,FALSE
ENOG411CUA9,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411CUA9,"120537960, Xelaev18039975m.g, Xelaev18039976m.g","GenBank, Xenbase_9.1","aven.L, Xetrov90021715m.L","LOC100036867 protein [Xenopus laevis], NA",Q9NQS1,AVEN,NA,"Apoptosis, caspase activation inhibitor",FALSE,FALSE,FALSE
ENOG411D45Z,0,0,1,0,0.9620881951337295,0,0.7778112042942601,0,0,0.5,0.6802990868785864,0.2481575512986383,0.74926271894957,ENOG411D45Z,"147905480, Xelaev18012114m.g","GenBank, Xenbase_9.1",sh3bgrl3.L,"SH3 domain binding glutamic acid-rich protein like 3 [Xenopus laevis], NA",Q9H299,SH3BGRL3,NA,SH3 domain binding glutamic acid-rich protein like 3,FALSE,FALSE,FALSE
