accession,description,number_of_unique_peptides,number_of_peptides,total_PSMs,ctrl_abundance,exp_abundance,mean_abundance,abundance_fc,abundance_log2fc,ctrl_PSMs,exp_PSMs,PSM_fc,PSM_log2fc,PSM_zscore,pval,fdr_bh,xl_id,xl_id_source,xenla_xen_base_gene_names,xenla_gen_bank_description,human_uni_prot_id,human_gene_names_primary,human_gene_names_synonyms,egg_nog_annotation
ENOG411CPZJ,ENOG411CPZJ,1,1,7,3500169.90625,7123116.75,5311643.328125,2.035077422179068,1.0250836812085173,2,5,1.7145276899878128,0.7778112042942601,0.9638093857582014,0.16757075009910186,0.645483872385053,"147898829, 148229220, 148233195, Xelaev18008405m.g, Xelaev18011053m.g","GenBank, Xenbase_9.1","sec11c.L, sec11c.S","SEC11 homolog C [Xenopus laevis], SEC11 homolog A [Xenopus laevis], MGC82823 protein [Xenopus laevis], NA","P67812, Q9BY50, P0C7V7","SEC11A, SEC11C, SEC11B","SEC11L1 SPC18 SPCS4A, SEC11L3 SPC21 SPCS4C, SEC11L2 SPCS4B",SEC11 homolog A (S. cerevisiae)
ENOG411D5MH,ENOG411D5MH,1,1,1,755238.75,11519775.4375,6137507.09375,15.253157279734388,3.9310359946356606,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"163916135, Xelaev18007412m.g","GenBank, Xenbase_9.1",Xelaev18007412m.g,"LOC100137668 protein [Xenopus laevis], NA",Q9UDW1,UQCR10,UCRC,"ubiquinol-cytochrome c reductase, complex III subunit X"
ENOG411CTFE,ENOG411CTFE,1,1,1,755238.75,755238.75,755238.75,NA,0,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"122936386, 197245766, Xelaev18028644m.g, Xelaev18026276m.g","GenBank, Xenbase_9.1","wdr26.S, wdr26.L","LOC100037096 protein [Xenopus laevis], NA",Q9H7D7,WDR26,CDW2 MIP2,WD repeat domain 26
ENOG411CSUW,ENOG411CSUW,1,1,1,755238.75,755238.75,755238.75,NA,0,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,147903114,GenBank,NA,protein zwilch homolog [Xenopus laevis],Q9H900,ZWILCH,NA,"Zwilch, kinetochore associated, homolog (Drosophila)"
ENOG411D25M,ENOG411D25M,1,1,1,755238.75,755238.75,755238.75,NA,0,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"148229515, Xelaev18047066m.g, Xelaev18044549m.g","GenBank, Xenbase_9.1","gtdc1.S, gtdc1.L","glycosyltransferase-like domain-containing protein 1 [Xenopus laevis], NA",Q4AE62,GTDC1,NA,glycosyltransferase-like domain containing 1
ENOG411CZ06,ENOG411CZ06,1,1,1,755238.75,755238.75,755238.75,NA,0,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"148223011, 148225883",GenBank,NA,"oligosaccharyltransferase complex subunit ostc-B [Xenopus laevis], oligosaccharyltransferase complex subunit ostc-A [Xenopus laevis]",Q9NRP0,OSTC,NA,Oligosaccharyltransferase complex subunit
ENOG411CSD3,ENOG411CSD3,1,1,1,755238.75,755238.75,755238.75,NA,0,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"148227642, Xelaev18041649m.g, Xelaev18003332m.g","GenBank, Xenbase_9.1","ppp2r4-like.S, ppp2r4.L","protein phosphatase 2A activator, regulatory subunit 4 [Xenopus laevis], NA",Q15257,PTPA,PPP2R4,"protein phosphatase 2A activator, regulatory subunit 4"
ENOG411CPI9,ENOG411CPI9,1,1,1,755238.75,755238.75,755238.75,NA,0,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"116063424, 147904657, Xelaev18024969m.g","GenBank, Xenbase_9.1",uqcrfs1.S,"MGC154858 protein [Xenopus laevis], ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1 [Xenopus laevis], NA","P47985, P0C7P4","UQCRFS1, UQCRFS1P1",UQCRFSL1,"Component of the ubiquinol-cytochrome c reductase complex (complex III or cytochrome b-c1 complex), which is a respiratory chain that generates an electrochemical potential coupled to ATP synthesis"
ENOG411CS99,ENOG411CS99,1,1,1,8488121.5703125,8781413.96875,8634767.76953125,1.0345532749511153,0.04900793957083696,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"169642040, Xelaev18041210m.g","GenBank, Xenbase_9.1",tmx1.S,"LOC100158326 protein [Xenopus laevis], NA",Q9H3N1,TMX1,TMX TXNDC TXNDC1,thioredoxin-related transmembrane protein 1
ENOG411CSMI,ENOG411CSMI,1,1,1,755238.75,755238.75,755238.75,NA,0,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,114107924,GenBank,NA,Mrpl16 protein [Xenopus laevis],Q9NX20,MRPL16,NA,Mitochondrial ribosomal protein L16
ENOG411CRC7,ENOG411CRC7,1,1,1,2648515.109375,2907234.375,2777874.7421875,1.0976846477897015,0.13446364412849612,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"148229801, 148234540, 27696411, Xelaev18042319m.g, Xelaev18039007m.g","GenBank, Xenbase_9.1","hprt1.S, hprt1.L","hypoxanthine phosphoribosyltransferase 1 [Xenopus laevis], phosphoribosyltransferase domain-containing protein 1 [Xenopus laevis], Hprt protein [Xenopus laevis], NA","Q9NRG1, P00492","PRTFDC1, HPRT1","HHGP, HPRT",Phosphoribosyl transferase domain containing 1
ENOG411CQDS,ENOG411CQDS,1,1,1,755238.75,755238.75,755238.75,NA,0,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"32442466, Xelaev18012544m.g, Xelaev18015216m.g, Xelaev18027374m.g, Xelaev18029483m.g","GenBank, Xenbase_9.1","khdrbs1.L, khdrbs1.S, khdrbs2.L, khdrbs2.S","KH domain RNA-binding protein Sam68 [Xenopus laevis], NA","Q07666, Q5VWX1","KHDRBS1, KHDRBS2","SAM68, SLM1","KH domain containing, RNA binding, signal transduction associated"
ENOG411CZQT,ENOG411CZQT,1,1,1,755238.75,755238.75,755238.75,NA,0,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"148230192, Xelaev18044154m.g","GenBank, Xenbase_9.1",loc100498212.L,"manganese-dependent ADP-ribose/CDP-alcohol diphosphatase [Xenopus laevis], NA",Q3LIE5,ADPRM,C17orf48,"ADP-ribose CDP-alcohol diphosphatase, manganese-dependent"
ENOG411D0G3,ENOG411D0G3,1,1,1,755238.75,2588558.28125,1671898.515625,3.427470162581038,1.777144106855344,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"148237663, Xelaev18014034m.g","GenBank, Xenbase_9.1",tmem126a.L,"transmembrane protein 126A [Xenopus laevis], NA",Q9H061,TMEM126A,NA,transmembrane protein 126A
ENOG411CPHG,ENOG411CPHG,1,1,1,755238.75,755238.75,755238.75,NA,0,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,148228315,GenBank,NA,"galactosidase, alpha precursor [Xenopus laevis]",P06280,GLA,NA,"Galactosidase, alpha"
ENOG411CV1C,ENOG411CV1C,1,1,1,755238.75,755238.75,755238.75,NA,0,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"147902093, 148237123, Xelaev18025543m.g, Xelaev18023525m.g","GenBank, Xenbase_9.1","poldip3.S, poldip3.L","uncharacterized protein LOC734419 [Xenopus laevis], polymerase (DNA-directed), delta interacting protein 3 [Xenopus laevis], NA",Q9BY77,POLDIP3,KIAA1649 PDIP46,"Polymerase (DNA-directed), delta interacting protein 3"
ENOG411CR64,ENOG411CR64,1,1,1,755238.75,755238.75,755238.75,NA,0,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"Xelaev18036886m.g, Xelaev18004866m.g, Xelaev18008773m.g, Xelaev18004865m.g, Xelaev18034596m.g",Xenbase_9.1,"exoc6.S, Xelaev18004866m.g, Xelaev18008773m.g, Xelaev18004865m.g, exoc6.L",NA,"Q8TAG9, Q9Y2D4","EXOC6, EXOC6B","SEC15A SEC15L SEC15L1, KIAA0919 SEC15B SEC15L2",exocyst complex component
ENOG411CVUJ,ENOG411CVUJ,1,1,1,755238.75,755238.75,755238.75,NA,0,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"169642130, Xelaev18023675m.g, Xelaev18025639m.g","GenBank, Xenbase_9.1","tnrc6b.L, tnrc6b.S","LOC100158318 protein [Xenopus laevis], NA",Q9UPQ9,TNRC6B,KIAA1093,Trinucleotide repeat containing 6B
ENOG411CP7B,ENOG411CP7B,1,1,1,755238.75,755238.75,755238.75,NA,0,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,Xelaev18022454m.g,Xenbase_9.1,heatr3.L,NA,Q7Z4Q2,HEATR3,NA,HEAT repeat containing 3
ENOG411CQS5,ENOG411CQS5,1,1,1,755238.75,755238.75,755238.75,NA,0,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"147901875, 147906360, Xelaev18017368m.g, Xelaev18021311m.g","GenBank, Xenbase_9.1","arl1.L, arl1.S","ADP-ribosylation factor-like 1 [Xenopus laevis], MGC84155 protein [Xenopus laevis], NA",P40616,ARL1,NA,ADP-ribosylation factor-like 1
ENOG411D3MW,ENOG411D3MW,1,1,1,755238.75,3616265.8125,2185752.28125,4.788241880464953,2.259496032593275,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"147899868, 147906998, Xelaev18010508m.g","GenBank, Xenbase_9.1",ddt.S,"D-dopachrome decarboxylase-A [Xenopus laevis], D-dopachrome decarboxylase-B [Xenopus laevis], NA","P30046, A6NHG4","DDT, DDTL",NA,d-dopachrome
ENOG411DCBS,ENOG411DCBS,1,1,1,755238.75,755238.75,755238.75,NA,0,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"123900542, 148224528, 148231686, 52221193, 62825980, Xelaev18045417m.g, Xelaev18045130m.g","GenBank, Xenbase_9.1","nubp2.L, nubp1.L","RecName: Full=Cytosolic Fe-S cluster assembly factor nubp1-A; AltName: Full=Nucleotide-binding protein 1-A; Short=NBP 1-A, cytosolic Fe-S cluster assembly factor nubp2 [Xenopus laevis], cytosolic Fe-S cluster assembly factor nubp1-B [Xenopus laevis], LOC494723 protein [Xenopus laevis], NA","P53384, Q9Y5Y2","NUBP1, NUBP2","NBP NBP1, NA",nucleotide- binding protein
ENOG411D5EY,ENOG411D5EY,1,1,1,755238.75,755238.75,755238.75,NA,0,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"160420283, Xelaev18038692m.g, Xelaev18043545m.g","GenBank, Xenbase_9.1","Xelaev18038692m.g, Xelaev18043545m.g","H+ transporting F1 ATP synthase epsilon subunit [Xenopus laevis], NA","P56381, Q5VTU8","ATP5F1E, ATP5F1EP2","ATP5E, ATP5EP2","Mitochondrial membrane ATP synthase (F(1)F(0) ATP synthase or Complex V) produces ATP from ADP in the presence of a proton gradient across the membrane which is generated by electron transport complexes of the respiratory chain. F-type ATPases consist of two structural domains, F(1) - containing the extramembraneous catalytic core, and F(0) - containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation. Part of the complex F(1) domain and of the central stalk which is part of the complex rotary element. Rotation of the central stalk against the surrounding alpha(3)beta(3) subunits leads to hydrolysis of ATP in three separate catalytic sites on the beta subunits"
ENOG411CWTJ,ENOG411CWTJ,1,1,1,755238.75,4776780.73046875,2766009.740234375,6.324861814186242,2.661033960096904,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"147903439, 148225793, Xelaev18040791m.g, Xelaev18042906m.g","GenBank, Xenbase_9.1","pex11b.L, pex11b.S","peroxisomal biogenesis factor 11 beta [Xenopus laevis], peroxisomal biogenesis factor 11B [Xenopus laevis], NA",O96011,PEX11B,NA,peroxisomal biogenesis factor 11 beta
ENOG411D051,ENOG411D051,1,1,1,755238.75,755238.75,755238.75,NA,0,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"112419226, 120577482, 147899623, 166796463, 54648000, 68533891, 80477792",GenBank,NA,"Unknown (protein for IMAGE:8070639) [Xenopus laevis], LOC495430 protein [Xenopus laevis], thioredoxin-like protein p19 precursor [Xenopus laevis], Unknown (protein for MGC:181794) [Xenopus laevis], Unknown (protein for IMAGE:6932755) [Xenopus laevis]",O95881,TXNDC12,TLP19,Thioredoxin domain containing 12 (Endoplasmic reticulum)
ENOG411CU0M,ENOG411CU0M,1,1,1,755238.75,755238.75,755238.75,NA,0,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"11120568, 148226526, Xelaev18020398m.g, Xelaev18018489m.g, Xelaev18016603m.g","GenBank, Xenbase_9.1","blm.S, blm.L, recql.L","Bloom's syndrome-like protein [Xenopus laevis], RecQ protein-like (DNA helicase Q1-like) [Xenopus laevis], NA","P54132, P46063","BLM, RECQL","RECQ2 RECQL3, RECQ1 RECQL1",RecQ protein-like (DNA helicase Q1-like)
ENOG411CVVE,ENOG411CVVE,1,1,1,755238.75,755238.75,755238.75,NA,0,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"148224628, Xelaev18007813m.g","GenBank, Xenbase_9.1",mrpl17.L,"mitochondrial ribosomal protein L17 [Xenopus laevis], NA",Q9NRX2,MRPL17,LIP2,mitochondrial ribosomal protein L17
ENOG411CZ9K,ENOG411CZ9K,1,1,1,11224112.875,26409786.25,18816949.5625,2.3529508785343536,1.2344712024004527,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,Xelaev18040020m.g,Xenbase_9.1,nubpl.L,NA,Q8TB37,NUBPL,C14orf127,nucleotide binding protein-like
ENOG411CXF0,ENOG411CXF0,1,1,1,755238.75,4806154.953125,2780696.8515625,6.363755770112431,2.6698784686028354,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"148229878, 68534867, Xelaev18045974m.g","GenBank, Xenbase_9.1",pnpo.S,"pyridoxamine 5'-phosphate oxidase [Xenopus laevis], MGC84800 protein [Xenopus laevis], NA",Q9NVS9,PNPO,NA,Pyridoxamine 5'-phosphate oxidase
ENOG411CXA7,ENOG411CXA7,1,1,1,755238.75,755238.75,755238.75,NA,0,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,Xelaev18021896m.g,Xenbase_9.1,nadsyn1.L,NA,Q6IA69,NADSYN1,NA,NAD synthetase 1
ENOG411CVFC,ENOG411CVFC,1,1,1,755238.75,755238.75,755238.75,NA,0,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"126631424, 147904248, 148237681, 52139116, Xelaev18026070m.g, Xelaev18041228m.g","GenBank, Xenbase_9.1","fermt1.L, fermt2.S","LOC100049120 protein [Xenopus laevis], fermitin family member 2 [Xenopus laevis], fermitin family member 1 [Xenopus laevis], LOC494682 protein [Xenopus laevis], NA","Q96AC1, Q9BQL6","FERMT2, FERMT1","KIND2 MIG2 PLEKHC1, C20orf42 KIND1 URP1",fermitin family member
ENOG411CWI0,ENOG411CWI0,1,1,1,755238.75,3307473.578125,2031356.1640625,4.379374837592748,2.1307249376171424,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"148233520, Xelaev18032234m.g","GenBank, Xenbase_9.1",cpq.L,"plasma glutamate carboxypeptidase precursor [Xenopus laevis], NA",Q9Y646,CPQ,LCH1 PGCP,Carboxypeptidase Q
ENOG411CR0I,ENOG411CR0I,1,1,1,755238.75,755238.75,755238.75,NA,0,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"147901896, Xelaev18019894m.g","GenBank, Xenbase_9.1",pwp1.S,"PWP1 homolog [Xenopus laevis], NA",Q13610,PWP1,NA,PWP1 homolog (S. cerevisiae)
ENOG411CPIR,ENOG411CPIR,1,1,1,755238.75,755238.75,755238.75,NA,0,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"116487670, 120537896, 147907174, Xelaev18018816m.g, Xelaev18036675m.g, Xelaev18034295m.g","GenBank, Xenbase_9.1","ddhd2.L, sec23ip.S, sec23ip.L","LOC779092 protein [Xenopus laevis], LOC100036906 protein [Xenopus laevis], MGC84165 protein [Xenopus laevis], NA","Q9Y6Y8, O94830","SEC23IP, DDHD2",KIAA0725 SAMWD1,DDHD domain containing 2
ENOG411D36H,ENOG411D36H,1,1,1,755238.75,755238.75,755238.75,NA,0,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,Xelaev18045399m.g,Xenbase_9.1,c8orf33.L,NA,Q9H7E9,C8orf33,NA,Chromosome 8 open reading frame 33
ENOG411CSPT,ENOG411CSPT,1,1,1,29144445.5,25615050.75,27379748.125,-1.13778597530204,-0.186229203154542,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"50417414, Xelaev18017723m.g, Xelaev18012300m.g","GenBank, Xenbase_9.1","kif21a.L, kif21b.L","Kif21a protein [Xenopus laevis], NA","O75037, Q7Z4S6","KIF21B, KIF21A","KIAA0449, KIAA1708 KIF2",Kinesin family member
ENOG411CXYZ,ENOG411CXYZ,1,1,1,755238.75,3826498.375,2290868.5625,5.0666075793912855,2.341020093081862,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"148238020, Xelaev18022799m.g, Xelaev18010329m.g, Xelaev18007383m.g, Xelaev18025016m.g","GenBank, Xenbase_9.1","plekhg4.L, arhgef40.S, arhgef40.L, plekhg4.S","pleckstrin homology domain containing, family G (with RhoGef domain) member 4 [Xenopus laevis], NA","Q96PX9, Q58EX7","PLEKHG4B, PLEKHG4","KIAA1909, PRTPHN1","pleckstrin homology domain containing, family G (with RhoGef domain) member"
ENOG411CUW0,ENOG411CUW0,1,1,1,1852949920,1229196112,1541073016,-1.5074485689554475,-0.5921087811776498,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"148223800, Xelaev18047762m.g","GenBank, Xenbase_9.1",tekt4.S,"tektin-4 [Xenopus laevis], NA","Q8WW24, Q8WZ33","TEKT4, MAFIP",MIP,tektin 4
ENOG411CQNH,ENOG411CQNH,1,1,1,755238.75,755238.75,755238.75,NA,0,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"Xelaev18029987m.g, Xelaev18027945m.g",Xenbase_9.1,"amotl2.S, amotl2.L",NA,Q9Y2J4,AMOTL2,KIAA0989,Angiomotin like 2
ENOG411D3CQ,ENOG411D3CQ,1,1,1,755238.75,755238.75,755238.75,NA,0,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"158705919, 68534621, 76779430, Xelaev18004904m.g","GenBank, Xenbase_9.1",glod5.L,"RecName: Full=Glyoxalase domain-containing protein 5, LOC734163 protein [Xenopus laevis], LOC733341 protein [Xenopus laevis], NA",A6NK44,GLOD5,NA,glyoxalase domain containing 5
ENOG411CW8G,ENOG411CW8G,1,1,1,755238.75,755238.75,755238.75,NA,0,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"Xelaev18040642m.g, Xelaev18042802m.g",Xenbase_9.1,"ncstn.L, ncstn.S",NA,Q92542,NCSTN,KIAA0253,nicastrin
ENOG411CUFH,ENOG411CUFH,1,1,1,755238.75,755238.75,755238.75,NA,0,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"169642006, Xelaev18032029m.g","GenBank, Xenbase_9.1",loc100489788-like.L,"LOC100158305 protein [Xenopus laevis], NA",NA,NA,NA,KISc
ENOG411CR65,ENOG411CR65,1,1,1,755238.75,2861012.75,1808125.75,3.7882229295040806,1.9215212330836176,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"148228474, 148233842, Xelaev18037567m.g","GenBank, Xenbase_9.1",Xelaev18037567m.g,"uncharacterized protein LOC432173 precursor [Xenopus laevis], reticulocalbin 2 precursor [Xenopus laevis], NA",Q14257,RCN2,ERC55,"Reticulocalbin 2, EF-hand calcium binding domain"
ENOG411CR28,ENOG411CR28,1,1,1,755238.75,6988849.375,3872044.0625,9.253827845830209,3.2100502598847025,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"Xelaev18031770m.g, Xelaev18031775m.g, Xelaev18033540m.g",Xenbase_9.1,"znf407-like.L, Xetrov90027133m.L, Xetrov90027133m.S",NA,Q9C0G0,ZNF407,KIAA1703,zinc finger protein 407
ENOG411CQ4Z,ENOG411CQ4Z,1,1,1,755238.75,2591101.4375,1673170.09375,3.430837516613124,1.7785608019295893,0,1,1.7145276899878128,0.7778112042942601,0.9620881951337295,0.16800265171665762,0.645483872385053,"161611760, Xelaev18015205m.g, Xelaev18012531m.g","GenBank, Xenbase_9.1","mrps15.S, mrps15.L","LOC100127328 protein [Xenopus laevis], NA",P82914,MRPS15,RPMS15,mitochondrial ribosomal protein S15
